id_riga,data,anno,mese,comune,comune_istat,provincia,località,lat,lon,tipologia,codice_colore,dist_comune_km,comune_da_coordinate,flag_coord,flag_coord_bassa_precisione,flag_possibile_duplicato,gruppo_duplicato,flag_località_incompleta,meteo_punto,meteo_lat,meteo_lon,fwi_cella_lat,fwi_cella_lon,fwi_dist_cella_km,fwi,fwi_classe,temp_max_c,temp_ore12_c,umidita_min_pct,umidita_media_pct,umidita_ore12_pct,vento_max_kmh,vento_ore12_kmh,raffica_max_kmh,dir_vento_ore12_gradi,dir_vento_max_gradi,pioggia_giorno_mm,pioggia_giorno_prima_mm,meteo_quota_m,vento_ore12_nome,fuoco_spinto_verso
2712,2017-06-11,2017,6,Melendugno,75043,LE,San Foca - Regina Pacis,40.294778,18.408694,Canneto,Giallo,0.0,Melendugno,ok,False,False,-1,False,incendio,40.29,18.41,40.2,18.35,11.207486242034689,54.506985,estrema,25.2,24.7,55,70.08333333333333,56.0,27.7,26.3,55.8,1.0,1,0.0,0.0,9.0,Tramontana (N),S
2713,2017-06-11,2017,6,Lecce,75035,LE,Circolo Velico - Lido Era Ura,40.486222,18.141,Canneto,Giallo,0.308,Trepuzzi,vicino_confine,False,False,-1,False,incendio,40.49,18.14,40.45,18.1,5.5781485685563,54.089016,estrema,25.9,25.2,46,65.91666666666667,52.0,27.2,25.6,50.8,356.0,349,0.0,0.0,0.0,Tramontana (N),S
2714,2017-06-11,2017,6,Supersano,75081,LE,via per Casarano Pineta,40.020417,18.230389,Bosco,Giallo,0.0,Supersano,ok,False,False,-1,False,incendio,40.02,18.23,39.95,18.35,12.822934268584897,38.05093,molto alta,27.0,26.2,37,61.625,42.0,23.0,23.0,52.9,359.0,359,3.3000000000000003,0.0,98.0,Tramontana (N),S
2715,2017-06-11,2017,6,Porto Cesareo,75097,LE,Palude del Conte,40.302972,17.767639,Canneto,Giallo,0.0,Porto Cesareo,ok,False,False,-1,False,incendio,40.3,17.77,40.2,17.85,13.002949103125838,24.913235,alta,27.4,26.1,35,57.79166666666666,47.0,19.8,14.8,47.2,13.0,29,0.8,0.0,2.0,Tramontana (N),S
2716,2017-06-12,2017,6,Maglie,75039,LE,Maglie-Otranto,40.126944,18.319583,Macchia,Arancione,0.0,Maglie,ok,False,False,-1,False,incendio,40.13,18.32,40.2,18.35,8.176511855949778,38.916424,molto alta,30.0,29.4,31,58.75,32.0,16.3,9.8,37.8,62.0,31,0.0,3.3,93.0,Grecale (NE),SO
2717,2017-06-15,2017,6,Casarano,75016,LE,Contrada Caselle c/o Masseria Padula,40.05225,18.196778,Bosco,Rosso,0.0,Casarano,ok,False,False,-1,False,incendio,40.05,18.2,39.95,18.1,13.978794376579687,9.94585,bassa,33.8,33.8,30,52.833333333333336,30.0,11.9,4.6,25.9,45.0,14,0.0,0.0,145.0,Grecale (NE),SO
2718,2017-06-17,2017,6,Lecce,75035,LE,Torre chianca presso rondò vicino Palude,40.457111,18.193,Canneto,Giallo,0.0,Lecce,ok,False,False,-1,False,incendio,40.46,18.19,40.45,18.1,7.681604377435724,37.37619,alta,28.1,27.4,49,79.95833333333333,53.0,17.6,11.4,37.8,13.0,1,0.0,1.5,1.0,Tramontana (N),S
2719,2017-06-18,2017,6,Lecce,75035,LE,case simini,40.452472,18.209,Macchia,Arancione,0.0,Lecce,ok,False,False,-1,False,incendio,40.45,18.21,40.45,18.1,9.291473325430482,65.65019,estrema,24.4,24.1,36,46.75,40.0,34.3,31.1,59.8,5.0,356,0.0,0.0,3.0,Tramontana (N),S
2720,2017-06-19,2017,6,Nardò,75052,LE,Villaggio resta - PALUDE DEL CAPITANO,40.19975,17.93575,Macchia,Rosso,0.0,Nardò,ok,False,False,-1,False,incendio,40.2,17.94,40.2,17.85,7.630322326060062,37.083862,alta,28.2,27.2,32,47.875,32.0,28.4,28.2,59.8,25.0,24,0.0,0.0,26.0,Grecale (NE),SO
2721,2017-06-19,2017,6,Trepuzzi,75087,LE,bosco s.elia/ vecchio monastero,40.420972,18.031806,Bosco,Arancione,0.0,Trepuzzi,ok,False,False,-1,False,incendio,40.42,18.03,40.45,18.1,6.7882833822659885,60.393433,estrema,27.6,26.6,34,51.16666666666666,34.0,29.5,28.7,62.3,18.0,16,0.0,0.0,46.0,Tramontana (N),S
2722,2017-06-19,2017,6,Lecce,75035,LE,Rauccio,40.467167,18.169528,Canneto,Giallo,0.0,Lecce,ok,False,False,-1,False,incendio,40.47,18.17,40.45,18.1,6.314132604938694,60.393433,estrema,27.0,25.9,43,54.75,43.0,31.7,31.4,55.8,13.0,15,0.0,0.0,1.0,Tramontana (N),S
2723,2017-06-19,2017,6,Ugento,75090,LE,Rotta capozza,39.889611,18.119694,Macchia,Arancione,0.0,Ugento,ok,False,False,-1,False,incendio,39.89,18.12,39.95,18.1,6.874374063442535,33.165894,alta,28.7,27.4,32,46.25,38.0,29.3,27.7,62.3,18.0,19,0.0,0.0,4.0,Tramontana (N),S
2724,2017-06-21,2017,6,Castrignano de' Greci,75018,LE,strada per cursi,40.168,18.326361,Bosco,Arancione,0.0,Castrignano de' Greci,ok,False,False,-1,False,incendio,40.17,18.33,40.2,18.35,3.7371908817700974,42.43954,molto alta,31.4,31.0,26,46.125,29.0,18.1,13.5,41.4,46.0,44,0.0,0.0,91.0,Grecale (NE),SO
2725,2017-06-21,2017,6,Lizzanello,75038,LE,via Fondone nei pressi dell'aviosuperficie,40.351806,18.234722,Bosco,Giallo,0.104,Lecce,vicino_confine,False,False,-1,False,incendio,40.35,18.23,40.45,18.35,15.041850580785256,33.247158,alta,30.6,29.9,28,51.75,36.0,15.8,13.5,38.9,44.0,43,0.0,0.0,38.0,Grecale (NE),SO
2726,2017-06-22,2017,6,Ugento,75090,LE,Madonna Casale vicino chiesa,39.892,18.145278,Macchia,Arancione,0.0,Ugento,ok,False,False,-1,False,incendio,39.89,18.15,39.95,18.1,7.905027974384564,11.9737215,moderata,29.6,29.0,43,62.29166666666666,54.0,13.2,12.3,32.8,183.0,202,0.0,0.0,65.0,Ostro (S),N
2727,2017-06-24,2017,6,Lecce,75035,LE,SP366 km 5,40.348111,18.323278,Macchia,Arancione,1.942,Vernole,da_verificare,False,False,-1,False,centro_comune,40.41,18.22,40.45,18.1,11.071471602397503,53.249443,estrema,31.2,31.0,40,58.833333333333336,41.0,13.0,11.4,33.8,24.0,28,0.0,0.0,21.0,Grecale (NE),SO
2728,2017-06-24,2017,6,Diso,75027,LE,Via vecchia Andrano,39.988611,18.391389,Macchia,Verde,0.0,Diso,ok,False,False,-1,False,incendio,39.99,18.39,39.95,18.35,5.593335646464541,29.610771,alta,33.4,33.4,33,51.333333333333336,33.0,13.6,8.6,31.3,90.0,22,0.0,0.0,111.0,Levante (E),O
2729,2017-06-24,2017,6,Diso,75027,LE,marina di marittima /acquaviva,39.992167,18.412194,Macchia,Giallo,0.0,Diso,ok,False,False,-1,False,incendio,39.99,18.41,39.95,18.35,6.763886325295952,29.610771,alta,33.3,33.1,33,49.375,33.0,13.0,13.0,33.1,48.0,48,0.0,0.0,70.0,Grecale (NE),SO
2730,2017-06-24,2017,6,Maglie,75039,LE,Via per Collepasso presso Ristorante Tenuta Lucagiovanni,40.094139,18.255667,Bosco,Arancione,0.0,Maglie,ok,False,False,-1,False,incendio,40.09,18.26,40.2,18.35,14.40467897015883,48.49163,molto alta,36.1,35.4,26,45.25,27.0,15.0,12.2,34.6,24.0,17,0.0,0.0,90.0,Grecale (NE),SO
2731,2017-06-25,2017,6,Lecce,75035,LE,Torre Chianca- Case Simini,40.45525,18.202806,Macchia,Arancione,0.0,Lecce,ok,False,False,-1,False,incendio,40.46,18.2,40.45,18.1,8.51816844130047,46.690456,molto alta,33.1,31.5,36,57.75,38.0,13.6,10.6,33.8,55.0,68,0.0,0.0,4.0,Grecale (NE),SO
2732,2017-06-27,2017,6,Nardò,75052,LE,Agriturismo Santa Lucia - SP 112 km 5,40.208611,17.948611,Macchia,Arancione,0.0,Nardò,ok,False,False,-1,False,incendio,40.21,17.95,40.2,17.85,8.549250549509432,26.112616,alta,30.5,30.4,49,67.79166666666667,50.0,21.6,11.9,42.8,209.0,176,0.0,0.0,27.0,Libeccio (SO),NE
2733,2017-06-28,2017,6,Lecce,75035,LE,la Lizza,40.378944,18.100556,Macchia,Verde,0.0,Lecce,ok,False,False,-1,False,incendio,40.38,18.1,40.45,18.1,7.770000000000031,52.716354,estrema,36.7,36.1,22,47.708333333333336,24.0,16.2,5.4,37.1,184.0,197,0.0,0.0,56.0,Ostro (S),N
2734,2017-06-29,2017,6,Tuglie,75089,LE,via per neviano,40.08025,18.099056,Bosco,Arancione,0.0,Tuglie,ok,False,False,-1,False,incendio,40.08,18.1,40.2,18.1,13.320000000000505,41.096397,molto alta,32.9,32.3,42,61.54166666666666,43.0,21.3,14.4,45.4,184.0,169,0.0,0.0,125.0,Ostro (S),N
2735,2017-07-01,2017,7,Gallipoli,75031,LE,Verso la Pineta - perez,40.061833,18.011056,Bosco,Arancione,0.0,Gallipoli,ok,False,False,-1,False,incendio,40.06,18.01,39.95,18.1,14.406465949234072,16.329174,moderata,34.4,31.3,29,61.79166666666666,40.0,23.1,20.8,46.1,28.0,165,0.0,0.0,33.0,Grecale (NE),SO
2736,2017-07-01,2017,7,Gallipoli,75031,LE,lido conchiglie,40.113472,18.009389,Macchia,Giallo,0.23,Sannicola,vicino_confine,False,False,-1,False,incendio,40.11,18.01,40.2,18.1,12.576821846932829,35.53718,alta,34.5,31.3,29,61.79166666666666,40.0,23.1,20.8,46.1,28.0,165,0.0,0.0,9.0,Grecale (NE),SO
2737,2017-07-01,2017,7,Lecce,75035,LE,Case simini,40.453806,18.209361,Macchia,Arancione,0.0,Lecce,ok,False,False,-1,False,incendio,40.45,18.21,40.45,18.1,9.291473325430482,52.481518,estrema,29.1,28.1,53,66.95833333333333,56.0,24.1,20.7,40.7,7.0,1,0.0,0.0,3.0,Tramontana (N),S
2738,2017-07-02,2017,7,Lecce,75035,LE,Frigole via dell'Assiolo,40.423222,18.227417,Macchia,Arancione,0.0,Lecce,ok,False,False,-1,False,incendio,40.42,18.23,40.45,18.35,10.673434927114991,40.11293,molto alta,27.7,27.7,46,63.125,52.0,25.2,21.4,51.1,347.0,343,0.1,0.0,9.0,Tramontana (N),S
2739,2017-07-02,2017,7,Nardò,75052,LE,Zona Tramonti,40.1865,17.941333,Macchia,Arancione,0.0,Nardò,ok,False,False,-1,False,incendio,40.19,17.94,40.2,17.85,7.71175030514765,32.210587,alta,29.0,28.5,45,56.29166666666666,54.0,26.8,23.5,56.5,243.0,248,0.4,0.0,26.0,Libeccio (SO),NE
2740,2017-07-03,2017,7,Lecce,75035,LE,Torre Veneri,40.410889,18.260056,Macchia,Verde,0.0,Lecce,ok,False,False,-1,False,incendio,40.41,18.26,40.45,18.35,8.807640685025735,61.301258,estrema,26.6,26.6,46,57.75,48.0,38.0,31.9,75.2,340.0,341,0.3,0.1,3.0,Tramontana (N),S
2741,2017-07-03,2017,7,Galatone,75030,LE,Montagna Spaccata - la Reggia,40.114917,18.005,Bosco,Rosso,0.0,Galatone,ok,False,False,-1,False,incendio,40.11,18.0,40.2,18.1,13.109907137257505,56.398914,estrema,28.1,27.7,36,49.91666666666666,38.0,31.4,27.3,62.6,337.0,332,0.3,0.0,0.0,Maestrale (NO),SE
2742,2017-07-03,2017,7,Lecce,75035,LE,Giammatteo,40.432639,18.205889,Bosco,Arancione,0.0,Lecce,ok,False,False,-1,False,incendio,40.43,18.21,40.45,18.1,9.555692484615465,70.06103,estrema,26.6,26.6,46,57.75,48.0,38.0,31.9,75.2,340.0,341,0.3,0.1,18.0,Tramontana (N),S
2743,2017-07-03,2017,7,Melendugno,75043,LE,san foca,40.310278,18.3875,Bosco,Arancione,0.0,Melendugno,ok,False,False,-1,False,incendio,40.31,18.39,40.2,18.35,12.670729133523777,72.934074,estrema,26.4,26.4,49,59.125,49.0,38.4,32.2,74.9,342.0,340,0.8,0.0,7.0,Tramontana (N),S
2744,2017-07-04,2017,7,Nardò,75052,LE,Eurovillage,40.304306,17.819778,Macchia,Arancione,0.319,Porto Cesareo,vicino_confine,False,False,-1,False,incendio,40.3,17.82,40.2,17.85,11.386834618599543,42.08571,molto alta,29.4,29.0,28,50.333333333333336,32.0,21.6,19.5,48.2,12.0,2,0.0,0.2,11.0,Tramontana (N),S
2745,2017-07-04,2017,7,Lecce,75035,LE,Case Simini,40.439111,18.2245,Macchia,Arancione,0.0,Lecce,ok,False,False,-1,False,incendio,40.44,18.22,40.45,18.1,10.198248250861228,59.5486,estrema,27.1,26.9,44,57.125,44.0,28.9,25.4,56.9,7.0,339,0.0,0.3,4.0,Tramontana (N),S
2746,2017-07-04,2017,7,Porto Cesareo,75097,LE,uomo morto,40.293889,17.802778,Macchia,Arancione,0.0,Porto Cesareo,ok,False,False,-1,False,incendio,40.29,17.8,40.2,17.85,10.849980538429648,42.08571,molto alta,29.5,29.1,28,50.375,32.0,21.6,19.5,48.2,12.0,2,0.0,0.2,2.0,Tramontana (N),S
2747,2017-07-04,2017,7,Gallipoli,75031,LE,Via Perugia,40.060278,18.008222,Bosco,Rosso,0.0,Gallipoli,ok,False,False,-1,False,incendio,40.06,18.01,39.95,18.1,14.406465949234072,37.41774,alta,29.0,28.4,29,50.75,34.0,25.2,23.2,52.6,6.0,9,0.0,0.3,33.0,Tramontana (N),S
2748,2017-07-07,2017,7,Vernole,75093,LE,strada per castri,40.283056,18.288611,Canneto,Verde,0.04,Castri di Lecce,vicino_confine,False,False,-1,False,incendio,40.28,18.29,40.2,18.35,10.23082033676296,48.171993,molto alta,33.4,32.2,33,58.04166666666666,40.0,17.0,15.2,39.2,4.0,355,0.0,0.0,36.0,Tramontana (N),S
2749,2017-07-08,2017,7,Caprarica di Lecce,75013,LE,parco rauccio - sp 93,40.468611,18.169417,Bosco,Arancione,21.577,Lecce,sospetta,False,False,-1,False,centro_comune,40.26,18.25,40.2,18.35,10.775302680458427,57.075153,estrema,35.7,34.8,20,52.208333333333336,22.0,15.6,12.3,37.8,5.0,19,0.0,0.0,52.0,Tramontana (N),S
2750,2017-07-08,2017,7,Castrignano de' Greci,75018,LE,via mascello,40.169944,18.299583,Bosco,Arancione,0.0,Castrignano de' Greci,ok,False,False,-1,False,incendio,40.17,18.3,40.2,18.35,5.3920773401723645,57.075153,estrema,35.4,34.5,19,50.208333333333336,22.0,16.5,12.0,38.9,7.0,11,0.0,0.0,85.0,Tramontana (N),S
2751,2017-07-08,2017,7,Melendugno,75043,LE,da frassanito verso borgagne,40.190444,18.436583,Macchia,Arancione,2.729,Otranto,da_verificare,False,False,-1,False,centro_comune,40.27,18.37,40.2,18.35,7.952491022857266,57.075153,estrema,33.8,33.2,25,56.708333333333336,28.0,13.4,11.9,37.1,5.0,8,0.0,0.0,28.0,Tramontana (N),S
2752,2017-07-09,2017,7,Salve,75066,LE,Lido Marini,39.856417,18.197667,Macchia,Arancione,0.011,Ugento,vicino_confine,False,False,-1,False,incendio,39.86,18.2,39.95,18.1,13.130081954400705,16.433336,moderata,33.9,33.0,22,44.958333333333336,38.0,16.7,12.2,38.2,199.0,187,0.0,0.0,86.0,Ostro (S),N
2753,2017-07-12,2017,7,Galatina,75029,LE,OSPEDALE,40.178778,18.127056,Bosco,Arancione,0.0,Galatina,ok,False,False,-1,False,incendio,40.18,18.13,40.2,18.1,3.3765821924650097,35.367188,alta,38.7,37.4,14,39.29166666666666,17.0,11.6,8.4,24.8,313.0,216,0.0,0.0,77.0,Maestrale (NO),SE
2754,2017-07-12,2017,7,Lecce,75035,LE,Torre-Chianca Parco Rauccio,40.455556,18.163,Canneto,Verde,0.0,Lecce,ok,False,False,-1,False,incendio,40.46,18.16,40.45,18.1,5.187470837891227,54.307617,estrema,32.0,32.0,38,51.333333333333336,39.0,16.0,14.8,34.2,3.0,14,0.0,0.0,7.0,Tramontana (N),S
2755,2017-07-12,2017,7,Porto Cesareo,75097,LE,SP219 - pista,40.321389,17.803333,Macchia,Arancione,0.0,Porto Cesareo,ok,False,False,-1,False,incendio,40.32,17.8,40.2,17.85,13.975996051818656,30.455078,alta,35.4,35.2,17,47.083333333333336,21.0,13.8,8.9,34.2,227.0,213,0.0,0.0,40.0,Libeccio (SO),NE
2756,2017-07-12,2017,7,Melendugno,75043,LE,Torre dell'Orso,40.270278,18.422222,Bosco,Arancione,0.0,Melendugno,ok,False,False,-1,False,incendio,40.27,18.42,40.2,18.35,9.773472514447338,50.64453,estrema,32.4,32.4,32,57.125,42.0,14.6,13.3,33.8,2.0,10,0.0,0.0,23.0,Tramontana (N),S
2757,2017-07-13,2017,7,Tricase,75088,LE,Borgo Pescatori,39.934444,18.393333,Bosco,Arancione,0.0,Tricase,ok,False,False,-1,False,incendio,39.93,18.39,39.95,18.35,4.064545365664696,48.13474,molto alta,36.2,35.6,23,36.75,26.0,20.5,14.0,42.5,35.0,1,0.0,0.0,89.0,Grecale (NE),SO
2758,2017-07-13,2017,7,Lecce,75035,LE,Torre Chianca - mass.a Rauccio,40.460278,18.170278,Canneto,Giallo,0.0,Lecce,ok,False,False,-1,False,incendio,40.46,18.17,40.45,18.1,6.015178788801003,66.19529,estrema,31.6,31.4,40,65.875,43.0,25.2,18.4,46.8,348.0,343,0.0,0.0,4.0,Tramontana (N),S
2759,2017-07-13,2017,7,Lequile,75036,LE,Via San Pietro in Lama,40.307778,18.138611,Canneto,Giallo,0.0,Lequile,ok,False,False,-1,False,incendio,40.31,18.14,40.2,18.1,12.670729133523777,45.11423,molto alta,35.5,34.9,26,49.583333333333336,29.0,19.8,13.6,45.7,17.0,12,0.0,0.0,34.0,Tramontana (N),S
2760,2017-07-15,2017,7,Santa Cesarea Terme,75072,LE,di fronte scuola alberghiera,40.040639,18.451083,Bosco,Arancione,0.0,Santa Cesarea Terme,ok,False,False,-1,False,incendio,40.04,18.45,39.95,18.35,13.115562342753304,47.492867,molto alta,32.4,31.8,34,52.16666666666666,37.0,24.7,21.0,51.8,354.0,352,0.0,0.0,115.0,Tramontana (N),S
2761,2017-07-15,2017,7,Gallipoli,75031,LE,Li Foggi,40.011583,18.026778,Canneto,Giallo,0.0,Gallipoli,ok,False,False,-1,False,incendio,40.01,18.03,39.95,18.1,8.931600905568295,25.462593,alta,32.3,31.9,36,48.16666666666666,40.0,18.7,17.7,42.8,308.0,344,0.0,0.0,4.0,Maestrale (NO),SE
2762,2017-07-15,2017,7,Porto Cesareo,75097,LE,punta prosciutto/pista,40.319722,17.791389,Macchia,Arancione,0.0,Porto Cesareo,ok,False,False,-1,False,incendio,40.32,17.79,40.2,17.85,14.255073992170418,34.894234,alta,33.1,32.8,31,46.208333333333336,34.0,21.3,16.7,47.5,353.0,2,0.0,0.0,39.0,Tramontana (N),S
2763,2017-07-15,2017,7,Porto Cesareo,75097,LE,torre lap.-torre colimena,40.298944,17.781972,Macchia,Arancione,0.0,Porto Cesareo,ok,False,False,-1,False,incendio,40.3,17.78,40.2,17.85,12.582793052136514,34.894234,alta,32.5,32.4,32,45.25,36.0,20.9,12.6,44.3,355.0,2,0.0,0.0,1.0,Tramontana (N),S
2764,2017-07-16,2017,7,Nardò,75052,LE,pista,40.319444,17.849444,Macchia,Arancione,0.0,Nardò,ok,False,False,-1,False,incendio,40.32,17.85,40.2,17.85,13.319999999999716,48.63412,molto alta,26.5,25.5,43,54.125,49.0,27.4,24.9,59.4,3.0,3,4.4,0.0,54.0,Tramontana (N),S
2765,2017-07-18,2017,7,Otranto,75057,LE,S.Andrea,40.251361,18.445806,Bosco,Arancione,0.0,Otranto,ok,False,False,-1,False,incendio,40.25,18.45,40.2,18.35,10.127944399484058,42.114746,molto alta,28.3,27.9,42,59.16666666666666,44.0,22.3,15.2,48.2,22.0,351,0.0,0.0,0.0,Tramontana (N),S
2766,2017-07-18,2017,7,Nardò,75052,LE,pista,40.317778,17.850556,Macchia,Arancione,0.0,Nardò,ok,False,False,-1,False,incendio,40.32,17.85,40.2,17.85,13.319999999999716,29.38916,alta,30.0,29.1,35,53.75,37.0,19.2,16.6,43.6,18.0,26,0.0,0.0,54.0,Tramontana (N),S
2767,2017-07-18,2017,7,Nardò,75052,LE,Torre inseraglio,40.176944,17.933889,Canneto,Giallo,0.0,Nardò,ok,False,False,-1,False,incendio,40.18,17.93,40.2,17.85,7.138484645903191,29.38916,alta,30.1,29.6,35,53.625,37.0,18.9,15.0,42.1,11.0,346,0.0,0.0,3.0,Tramontana (N),S
2768,2017-07-18,2017,7,Aradeo,75006,LE,via tagliata c/o campo sportivo,40.1475,18.124861,Canneto,Giallo,0.0,Aradeo,ok,False,False,-1,False,incendio,40.15,18.12,40.2,18.1,5.803610215127237,36.924316,alta,30.7,30.0,33,53.79166666666666,35.0,18.2,12.8,42.5,22.0,8,0.0,0.0,63.0,Tramontana (N),S
2769,2017-07-18,2017,7,Salice Salentino,75065,LE,contrada faggiani,40.391667,17.945,Macchia,Arancione,0.033,Guagnano,vicino_confine,False,False,-1,False,incendio,40.39,17.94,40.45,17.85,10.111919852883908,38.36621,molto alta,29.1,28.6,38,56.583333333333336,40.0,18.5,15.5,43.6,13.0,13,0.0,0.0,45.0,Tramontana (N),S
2770,2017-07-18,2017,7,Copertino,75022,LE,strada Copertino- San Donato,40.258889,18.150722,Bosco,Arancione,4.053,Lequile,da_verificare,False,False,-1,False,centro_comune,40.27,18.05,40.2,18.1,8.849038601956007,36.924316,alta,29.8,29.4,37,55.958333333333336,38.0,17.9,13.2,42.8,11.0,10,0.0,0.0,38.0,Tramontana (N),S
2771,2017-07-20,2017,7,San Pietro in Lama,75071,LE,Via Lecce zona giardini,40.316139,18.133972,Canneto,Giallo,0.29,Lequile,vicino_confine,False,False,-1,False,incendio,40.32,18.13,40.2,18.1,13.559815029363644,31.854492,alta,34.4,33.8,30,59.79166666666666,30.0,11.0,7.7,28.1,28.0,38,0.0,0.0,35.0,Grecale (NE),SO
2772,2017-07-22,2017,7,Supersano,75081,LE,masseria belli,40.043028,18.233611,Canneto,Giallo,0.0,Supersano,ok,False,False,-1,False,incendio,40.04,18.23,39.95,18.35,14.275638017825464,45.7966,molto alta,36.5,36.1,22,43.66666666666666,23.0,17.2,14.0,40.0,203.0,213,0.0,0.0,103.0,Libeccio (SO),NE
2773,2017-07-23,2017,7,Collepasso,75021,LE,masseria grande,40.068583,18.193667,Macchia,Arancione,0.0,Collepasso,ok,False,False,-1,False,incendio,40.07,18.19,39.95,18.1,15.357975144829885,15.318663,moderata,37.5,36.8,23,48.208333333333336,24.0,13.1,6.2,34.2,353.0,233,0.0,0.0,114.0,Tramontana (N),S
2774,2017-07-23,2017,7,Lecce,75035,LE,gianmatteo,40.432694,18.209972,Macchia,Arancione,0.0,Lecce,ok,False,False,-1,False,incendio,40.43,18.21,40.45,18.1,9.555692484615465,52.823547,estrema,32.1,31.5,37,59.16666666666666,39.0,14.2,12.1,33.5,17.0,9,0.0,0.0,18.0,Tramontana (N),S
2775,2017-07-23,2017,7,Taurisano,75084,LE,contrada cucco c/o pannelli sola,39.982028,18.207472,Macchia,Arancione,0.0,Taurisano,ok,False,False,-1,False,incendio,39.98,18.21,39.95,18.1,9.93107685724726,15.318663,moderata,36.2,36.2,25,54.5,26.0,13.0,4.7,31.0,180.0,360,0.0,0.0,117.0,Ostro (S),N
2776,2017-07-24,2017,7,Gallipoli,75031,LE,Punta della Suina,40.00425,18.019056,Macchia,Arancione,0.0,Gallipoli,ok,False,False,-1,False,incendio,40.0,18.02,39.95,18.1,8.779303015075184,15.694476,moderata,32.5,31.3,40,57.41666666666666,45.0,22.5,12.5,46.1,221.0,186,0.0,0.0,8.0,Libeccio (SO),NE
2777,2017-07-25,2017,7,Melendugno,75043,LE,agriturismo La Brunese,40.264667,18.42325,Bosco,Arancione,0.0,Melendugno,ok,False,False,-1,False,incendio,40.26,18.42,40.2,18.35,8.917054359438882,61.46941,estrema,32.2,31.3,30,45.04166666666666,33.0,24.2,23.0,50.4,260.0,247,0.9,0.0,23.0,Ponente (O),E
2778,2017-07-27,2017,7,San Cassiano,75095,LE,BOSCO MARAMONTE,40.053806,18.314944,Macchia,Giallo,0.006,Botrugno,vicino_confine,False,False,-1,False,incendio,40.05,18.31,39.95,18.35,11.608680836151091,41.50317,molto alta,30.2,28.8,30,54.54166666666666,36.0,19.4,16.2,47.9,323.0,317,0.6000000000000001,2.1,96.0,Maestrale (NO),SE
2779,2017-07-27,2017,7,Andrano,75005,LE,grotta verde,39.961472,18.400556,Macchia,Arancione,0.0,Andrano,ok,False,False,-1,False,incendio,39.96,18.4,39.95,18.35,4.396467205272936,41.50317,molto alta,30.0,28.3,32,54.0,37.0,18.3,13.9,53.3,335.0,345,0.4,0.6,81.0,Maestrale (NO),SE
2780,2017-07-27,2017,7,Nardò,75052,LE,TORRE ULUZZO,40.159278,17.957111,Bosco,Arancione,0.0,Nardò,ok,False,False,-1,False,incendio,40.16,17.96,40.2,17.85,10.33390269473353,22.973873,alta,29.2,27.8,33,62.333333333333336,42.0,20.1,15.3,47.2,304.0,336,0.0,0.0,40.0,Maestrale (NO),SE
2781,2017-07-29,2017,7,Gallipoli,75031,LE,Punta Suina Costa Brada,40.008167,18.022528,Macchia,Verde,0.0,Gallipoli,ok,False,False,-1,False,incendio,40.01,18.02,39.95,18.1,9.519228299118826,18.925575,moderata,31.9,31.9,35,66.375,39.0,16.5,9.3,38.9,257.0,216,0.0,0.0,6.0,Ponente (O),E
2782,2017-07-31,2017,7,Andrano,75005,LE,masseria mito,39.983583,18.409028,Macchia,Arancione,0.977,Diso,vicino_confine,False,False,-1,False,incendio,39.98,18.41,39.95,18.35,6.093691936602138,41.42843,molto alta,35.3,34.4,25,41.0,25.0,17.7,16.4,40.3,33.0,354,0.0,0.0,21.0,Grecale (NE),SO
2783,2017-07-31,2017,7,Sternatia,75080,LE,SS16,40.258361,18.231861,Macchia,Arancione,0.588,Caprarica di Lecce,vicino_confine,False,False,-1,False,incendio,40.26,18.23,40.2,18.35,12.152276696648824,58.759483,estrema,34.6,34.3,26,51.708333333333336,26.0,16.3,14.6,38.5,9.0,352,0.0,0.0,61.0,Tramontana (N),S
2784,2017-08-01,2017,8,Palmariggi,75058,LE,sp palmariggi per cannole,40.139278,18.378917,Bosco,Arancione,0.0,Palmariggi,ok,False,False,-1,False,incendio,40.14,18.38,40.2,18.35,7.129946605167519,50.495117,estrema,33.1,32.4,45,60.125,47.0,19.2,16.2,41.8,4.0,330,0.0,0.0,81.0,Tramontana (N),S
2785,2017-08-01,2017,8,Lecce,75035,LE,Torre Chianca - Case Simini,40.452472,18.209083,Macchia,Arancione,0.0,Lecce,ok,False,False,-1,False,incendio,40.45,18.21,40.45,18.1,9.291473325430482,56.38867,estrema,31.5,30.9,49,65.625,56.0,25.8,24.4,46.1,346.0,337,0.0,0.0,3.0,Tramontana (N),S
2786,2017-08-03,2017,8,Otranto,75057,LE,Alimini,40.222806,18.441028,Bosco,Rosso,0.0,Otranto,ok,False,False,-1,False,incendio,40.22,18.44,40.2,18.35,7.944549566902372,42.779297,molto alta,32.5,32.5,48,66.83333333333333,49.0,14.8,9.4,34.6,47.0,13,0.0,0.0,1.0,Grecale (NE),SO
2787,2017-08-03,2017,8,Lecce,75035,LE,Frigole,40.451944,18.209111,Canneto,Giallo,0.0,Lecce,ok,False,False,-1,False,incendio,40.45,18.21,40.45,18.1,9.291473325430482,52.31836,estrema,32.3,32.2,45,63.708333333333336,46.0,15.9,12.3,33.8,7.0,356,0.0,0.0,3.0,Tramontana (N),S
